id,current_rating,potential_rating,height,weight,preferred_foot,skill_moves,value,wage,ball_control,strength,long_shots_level
258291,56,65,184,74,Right,2,275,1.6,56,48,Good
209334,65,65,179,77,Right,2,575,3.5,65,64,Good
239782,71,72,173,73,Right,3,2.000.000,5.1,68,78,Excellent
247867,62,62,185,85,Right,2,325,1.3,50,78,Fair
190915,73,73,185,83,Left,3,2.200.000,16.5,72,85,Good
257534,56,77,180,70,Left,2,400,4.5,60,47,Good
236027,61,71,178,79,Right,2,625,1.9,61,69,Fair
243127,54,64,185,70,Right,2,220,1.3,54,46,Good
199667,75,76,186,79,Left,2,4.500.000,24,70,75,Good
226924,65,68,180,75,Right,2,825,2.9,63,68,Good
218175,66,66,187,81,Right,1,250,3.3,10,59,Fair
233225,72,72,183,75,Right,2,1.800.000,8.3,64,72,Good
251819,54,70,183,74,Right,2,250,1.6,48,65,Good
253824,68,70,181,82,Right,2,1.300.000,5.3,66,70,Good
252736,56,67,180,74,Right,2,250,1.3,53,55,Fair
182494,82,82,190,74,Right,1,4.500.000,60,27,68,Fair
252223,57,72,191,81,Right,2,325,1.3,42,73,Fair
233730,70,74,185,82,Left,2,2.100.000,7.5,54,85,Good
200953,64,64,181,79,Right,3,525,1.3,61,67,Good
236532,76,84,191,86,Right,2,14.000.000,60,70,78,Good
257021,60,67,190,75,Right,2,425,1.3,49,80,Fair
186984,66,66,184,78,Left,2,625,2.8,56,63,Fair
226861,74,77,179,75,Left,3,4.900.000,17.5,76,81,Excellent
236498,74,81,191,77,Left,4,7.500.000,34,75,75,Excellent
257471,58,64,180,66,Left,2,275,1.3,54,40,Fair
252389,59,74,188,82,Right,2,450,3.7,35,71,Fair
258784,58,71,186,78,Left,2,425,2.2,56,65,Fair
247888,66,86,186,75,Right,3,2.100.000,1.3,68,63,Good
216184,67,67,178,67,Left,3,900,4,66,65,Excellent
183285,76,76,187,83,Left,2,5.500.000,40,60,90,Fair
253432,56,72,165,62,Right,2,325,2,53,40,Good
256630,70,88,175,68,Right,3,3.600.000,3.2,78,50,Good
177138,68,68,178,85,Right,5,525,3.2,76,71,Good
223730,67,67,180,73,Right,2,900,5.2,65,66,Good
222822,62,69,181,72,Right,3,725,2,62,48,Good
242223,62,76,185,77,Right,2,875,4.3,60,74,Good
198133,68,68,180,77,Right,3,1.000.000,9.9,66,76,Good
226162,77,83,172,65,Right,4,15.000.000,11,80,62,Good
222988,68,68,174,73,Right,3,500,4.3,70,70,Good
211211,68,71,180,74,Right,2,1.400.000,11,69,57,Good
242389,67,73,170,65,Right,4,1.400.000,2.2,72,38,Good
232571,66,71,184,79,Right,2,1.100.000,1.5,56,80,Fair
248784,59,72,177,68,Right,3,500,2.9,60,51,Good
257888,56,75,170,65,Right,3,325,1.3,62,47,Good
253598,59,59,180,74,Left,2,190,2.2,60,70,Fair
177568,65,65,178,75,Left,2,220,1.5,65,70,Good
242673,68,71,179,69,Right,3,1.400.000,4.8,70,64,Good
259195,66,71,185,80,Right,2,1.100.000,2.6,63,81,Good
208030,68,68,193,84,Right,2,900,3.3,57,87,Good
216700,74,75,181,80,Right,4,4.400.000,31,79,71,Excellent
248550,65,78,183,83,Right,2,1.400.000,3.3,58,70,Fair
254573,53,73,185,70,Right,1,210,1.3,13,45,Fair
254089,68,83,184,82,Left,3,2.400.000,2.2,71,73,Good
230262,66,66,181,78,Right,3,775,3.9,75,73,Good
213502,60,64,183,86,Right,2,275,1.3,52,80,Fair
259341,59,74,173,69,Left,2,450,1.3,50,47,Fair
216350,76,76,185,79,Right,3,6.000.000,15,69,83,Good
240530,65,70,188,85,Right,3,1.000.000,2.5,67,74,Good
254123,64,72,176,68,Right,2,1.100.000,4.6,64,61,Good
205086,70,70,175,72,Left,3,1.500.000,11.5,73,48,Excellent
248100,66,66,181,78,Right,2,550,2.4,68,72,Good
203851,63,63,190,85,Left,2,350,2.2,41,84,Fair
158856,74,74,189,81,Right,2,1.700.000,23,73,77,Excellent
244820,64,64,188,82,Right,2,475,2,56,77,Fair
224221,76,82,192,90,Right,2,10.000.000,37,65,82,Good
215985,71,71,180,76,Right,1,900,8.7,36,64,Fair
214697,70,70,181,74,Left,3,1.300.000,8.2,71,82,Good
213152,64,71,185,85,Right,2,1.100.000,2.5,65,81,Good
245732,64,73,186,81,Right,2,1.200.000,2.9,64,64,Good
240863,59,74,175,65,Right,2,500,3.9,62,49,Good
244089,64,72,191,84,Right,2,1.200.000,2.1,63,91,Good
241771,78,78,185,80,Right,4,10.500.000,31,79,80,Excellent
234671,66,75,188,80,Left,3,1.700.000,6.5,68,77,Good
203502,72,73,170,68,Right,3,2.400.000,60,74,60,Excellent
255362,62,72,176,72,Left,2,775,3.8,61,57,Fair
239043,70,75,178,75,Right,3,2.200.000,13.5,72,67,Good
258550,63,74,170,70,Right,2,875,4.4,66,42,Good
225060,69,70,180,77,Right,2,1.200.000,14.5,59,73,Good
255732,52,65,178,72,Right,2,160,1.4,58,50,Fair
254820,61,77,180,66,Right,2,750,1.3,58,37,Good
234221,60,71,182,80,Right,2,475,1.9,43,72,Fair
205985,71,71,189,82,Right,3,1.700.000,14.5,68,88,Good
194794,77,77,190,83,Left,4,9.000.000,36,82,76,Excellent
258100,61,68,184,82,Right,2,550,1.3,46,75,Fair
215086,71,77,185,79,Right,1,2.100.000,6.8,25,70,Fair
252018,65,78,191,83,Right,2,1.400.000,1.3,60,80,Fair
187157,68,68,185,78,Right,2,1.100.000,16.5,67,67,Good
239106,73,77,170,71,Left,3,3.700.000,15.5,70,64,Good
225125,65,73,179,71,Right,2,1.400.000,2.8,57,75,Good
258415,61,71,183,73,Right,3,650,1.3,60,48,Good
240926,68,75,190,84,Right,2,2.000.000,19.5,50,79,Fair
215069,72,73,190,73,Right,1,1.600.000,8.7,23,59,Fair
210791,60,60,185,77,Right,1,140,3,17,60,Fair
203447,65,65,171,72,Right,3,700,4.6,66,58,Good
191083,70,70,190,78,Right,2,1.400.000,8,70,85,Good
228717,72,72,178,72,Right,3,2.200.000,26,74,55,Good
252448,67,82,184,86,Right,3,2.200.000,2.2,70,73,Good
227548,59,59,185,79,Left,3,220,2.4,60,78,Good
258045,53,63,173,67,Right,2,190,1.3,52,42,Good
166841,67,67,178,70,Right,3,475,3.7,63,64,Good
167753,73,73,177,78,Right,3,2.200.000,11,76,58,Excellent
221865,70,74,168,64,Left,3,,,70,67,Good
255677,57,65,178,76,Right,2,325,1.8,45,48,Good
196316,67,67,192,83,Right,1,600,1.8,14,62,Fair
256958,66,83,176,63,Left,2,2.000.000,2.5,64,43,Good
254965,57,67,178,70,Right,2,325,1.3,63,38,Fair
205069,83,84,170,67,Left,4,34.000.000,85,83,57,Good
251634,57,64,188,69,Left,2,300,1.3,58,57,Good
230327,74,74,182,80,Right,2,3.200.000,13,71,79,Good
238717,72,74,194,81,Left,2,2.200.000,24.5,61,83,Fair
259204,59,65,178,69,Left,2,325,3.1,67,46,Good
239805,64,72,190,83,Right,2,1.100.000,1.6,52,83,Fair
183544,65,66,175,72,Left,3,775,6.5,69,57,Excellent
191980,67,67,182,74,Left,3,775,3.3,63,71,Good
235125,69,76,180,80,Right,2,2.400.000,4.8,64,75,Good
205593,67,69,175,72,Right,3,1.000.000,2.3,66,61,Good
254436,63,64,182,73,Right,3,525,3.1,59,62,Good
253259,62,69,171,68,Right,3,725,2.4,63,68,Good
190738,70,71,187,82,Right,3,1.700.000,6.2,73,75,Good
251264,51,68,186,72,Right,2,130,1.3,38,71,Fair
246958,64,69,188,82,Right,1,600,1.3,12,64,Fair
213017,73,79,185,74,Left,2,4.000.000,16,66,78,Fair
258946,69,82,188,80,Right,2,2.900.000,7.1,62,76,Fair
163340,67,67,183,85,Right,2,450,5,70,81,Good
254066,66,73,181,77,Right,3,1.400.000,3.5,66,84,Fair
237548,72,72,184,85,Left,3,1.900.000,18,65,73,Fair
140420,60,60,183,83,Right,1,5,1.3,24,54,Fair
176841,72,72,185,77,Left,3,1.800.000,13,71,91,Good
184901,66,66,178,73,Right,2,400,2.2,62,72,Good
222199,59,59,185,80,Right,2,200,2,58,77,Good
165447,63,63,179,83,Left,3,325,1.3,68,75,Good
253873,61,61,180,82,Left,2,325,2.8,60,34,Good
233272,64,70,187,79,Right,2,775,1.3,64,78,Good
201303,76,76,177,65,Right,4,6.500.000,20,80,67,Good
167180,64,64,180,79,Right,3,250,1.3,65,72,Good
246688,64,76,171,69,Right,2,1.200.000,4.8,58,58,Fair
222463,61,65,175,71,Right,3,425,1.5,60,57,Good
185243,63,63,180,70,Right,2,120,2.1,61,71,Fair
190942,71,71,184,74,Right,2,1.200.000,7.5,68,74,Good
200841,71,71,185,77,Right,3,1.500.000,25.5,68,69,Good
122066,63,63,190,93,Left,2,140,1.3,61,93,Good
257133,68,77,174,68,Right,3,2.400.000,3,68,56,Excellent
158293,68,68,180,75,Right,3,220,3,72,66,Good
243520,63,78,178,65,Right,2,1.100.000,1.3,66,60,Good
184002,64,64,183,78,Left,2,250,1.3,60,74,Fair
247563,55,68,184,83,Right,3,275,1.6,58,62,Fair
219733,76,79,197,92,Left,3,9.000.000,27,73,89,Good
253170,67,79,192,83,Right,2,,,39,78,Fair
256688,62,70,178,77,Right,3,800,2.2,66,63,Good
238594,63,63,174,74,Right,2,425,1.3,63,56,Good
208122,65,65,181,78,Left,2,525,1.3,65,76,Fair
178625,74,74,184,76,Left,3,2.500.000,16.5,71,68,Good
208088,69,72,182,73,Right,3,1.500.000,4,71,72,Good
205340,68,68,182,74,Right,2,900,3.4,51,68,Fair
257830,65,74,180,75,Left,3,1.400.000,2.9,67,56,Good
222930,68,72,184,79,Right,2,1.300.000,4.9,64,72,Good
213294,65,66,182,72,Left,3,750,2.7,69,54,Excellent
242331,60,61,185,74,Right,2,275,2.4,59,65,Fair
236836,67,75,173,72,Right,3,2.100.000,8.7,66,70,Good
235719,68,75,176,70,Right,3,2.200.000,4.9,69,39,Excellent
228828,69,78,184,76,Right,2,2.600.000,4.6,68,71,Good
242624,63,69,175,71,Right,2,675,1.4,60,50,Good
216079,70,70,169,63,Right,4,1.300.000,14,76,31,Good
208067,61,61,189,85,Right,1,140,1.3,19,75,Fair
198164,81,81,171,67,Right,4,22.500.000,18,78,67,Excellent
153060,70,70,187,87,Left,2,375,5.6,58,82,Fair
224108,65,70,175,77,Right,3,1.000.000,1.3,64,64,Good
247426,61,73,173,68,Right,3,725,1.3,64,44,Good
232526,71,78,189,83,Left,2,3.100.000,9.9,71,79,Good
205655,67,69,184,70,Right,2,1.000.000,11,55,73,Fair
189325,65,65,172,72,Right,3,550,1.7,65,57,Good
255948,50,65,178,74,Right,2,100,1.3,54,53,Fair
256667,50,70,186,78,Left,3,120,1.3,47,62,Fair
208437,69,69,180,79,Left,3,1.200.000,3.9,67,79,Good
214414,66,69,178,71,Right,2,875,4,69,73,Good
222875,69,72,180,73,Left,3,1.500.000,5.7,73,67,Good
247076,69,75,178,75,Right,2,2.000.000,11,72,67,Good
212939,68,71,181,77,Right,2,1.300.000,2.1,66,65,Good
198534,65,65,181,81,Right,3,650,3,66,75,Good
224558,66,68,185,76,Right,2,800,3.2,54,77,Good
259068,63,73,185,80,Right,2,875,1.3,58,80,Good
251458,54,68,171,65,Right,2,220,3,49,41,Fair
177495,63,63,183,73,Right,3,275,2.1,65,63,Good
253465,65,83,183,78,Right,2,1.500.000,5,58,72,Fair
257426,57,67,180,68,Right,2,325,2.2,60,52,Good
234108,69,79,170,66,Right,3,2.800.000,5.4,75,59,Good
212190,84,89,195,97,Right,2,51.500.000,75,63,93,Good
214947,78,83,186,83,Right,3,17.500.000,55,77,82,Excellent
225719,74,79,185,82,Left,4,6.000.000,49,76,70,Excellent
258229,60,74,173,68,Right,3,525,1.3,57,48,Good
165502,62,62,183,79,Right,1,120,1.3,21,68,Fair
246237,59,74,184,80,Right,3,475,1.3,60,60,Good
202893,65,65,180,74,Right,3,650,4.4,64,58,Good
253936,59,62,180,78,Right,2,275,2.5,60,68,Good
204044,69,72,179,77,Right,3,1.600.000,7.3,70,58,Excellent
203781,67,67,173,70,Left,2,825,2.6,62,64,Good
257076,61,69,194,88,Right,2,600,1.3,56,78,Fair
222176,57,60,195,85,Right,1,130,1.5,21,67,Fair
239690,64,72,182,78,Right,2,1.200.000,1.7,65,65,Good
241458,53,65,174,60,Right,2,210,1.3,54,33,Good
167495,89,89,193,92,Right,1,15.500.000,110,46,80,Fair
210007,74,75,182,78,Right,2,3.600.000,20,68,72,Excellent
258679,50,65,175,65,Right,2,100,1.3,55,47,Good
193728,67,67,180,76,Right,3,875,2.6,73,70,Good
232875,69,69,176,73,Right,3,1.000.000,4.5,69,70,Good
233767,74,80,175,66,Right,3,6.000.000,12,71,58,Fair
243388,69,76,186,77,Left,3,2.400.000,7.9,71,69,Fair
219932,74,81,181,74,Right,4,7.500.000,17,77,71,Good
233570,62,67,175,76,Left,2,550,2.7,66,55,Good
172879,78,78,186,84,Right,2,8.000.000,65,60,85,Good
256889,56,64,183,78,Right,2,275,1.3,33,71,Fair
236772,75,87,186,74,Right,4,12.000.000,13,80,69,Excellent
201401,67,68,176,76,Right,2,1.000.000,2.9,65,67,Excellent
257261,52,69,177,68,Right,2,170,1.3,50,66,Fair
252599,62,73,170,64,Right,2,775,1.3,65,45,Good
237860,64,74,175,75,Left,2,1.200.000,1.3,64,60,Good
258194,62,79,176,78,Left,2,900,1.3,60,59,Good
211952,66,66,187,81,Left,3,800,6.3,69,74,Good
199562,74,74,180,77,Right,3,3.200.000,6.8,77,73,Good
257631,55,62,187,76,Left,2,220,1.3,44,59,Fair
223823,64,71,186,86,Right,1,900,1.3,26,76,Fair
243222,65,77,179,70,Right,3,1.500.000,2,60,67,Fair
242599,62,62,184,76,Right,2,350,2.3,65,65,Good
226772,72,72,185,80,Right,2,1.800.000,11,58,85,Good
229487,72,78,184,76,Right,3,3.100.000,20,68,65,Fair
252960,59,73,176,77,Right,2,475,1.3,62,62,Good
200210,65,65,182,78,Right,3,650,4,66,70,Good
208620,79,80,181,76,Right,3,16.000.000,28,80,72,Good
223570,68,75,185,73,Right,3,2.200.000,9.4,68,68,Excellent
226288,64,72,186,77,Right,1,1.000.000,1.4,18,65,Fair
258897,61,75,174,70,Left,2,675,1.6,68,39,Good
214603,67,67,170,70,Left,3,210,3.4,60,65,Good
238296,58,67,178,74,Right,2,400,1.3,53,69,Good
246923,55,75,180,70,Right,2,325,3.7,59,49,Good
198373,62,62,168,68,Right,2,350,1.6,64,67,Good
232731,63,63,183,73,Right,3,210,1.3,67,72,Good
219461,67,74,187,88,Right,2,1.700.000,4.8,54,87,Fair
242433,63,77,190,78,Left,2,1.100.000,4,63,69,Good
223120,65,72,183,82,Left,2,1.200.000,2.2,59,70,Fair
237026,62,73,184,74,Right,2,775,4.1,57,55,Fair
189077,65,65,177,80,Right,3,625,1.3,67,67,Good
229038,66,75,191,87,Right,2,1.700.000,2.5,68,71,Good
216281,69,69,181,75,Right,2,1.100.000,4.1,64,69,Good
226637,77,82,180,75,Left,2,13.500.000,17.5,73,70,Fair
205157,70,71,175,69,Right,3,1.700.000,5.1,71,61,Good
203980,77,77,180,76,Right,3,10.000.000,16.5,80,68,Excellent
250818,68,77,186,78,Left,3,2.400.000,4.2,69,72,Good
230219,75,75,176,73,Right,2,5.500.000,11.5,69,59,Good
197439,71,71,190,82,Right,1,1.100.000,3.6,32,78,Fair
208335,72,72,181,74,Right,2,2.100.000,14,63,63,Good
223065,70,70,171,72,Right,3,1.300.000,6.5,67,60,Good
246866,67,77,181,74,Right,3,2.000.000,2.5,71,59,Good
245749,62,72,188,82,Left,2,775,1.3,67,68,Good
258878,58,67,182,80,Right,2,375,1.3,36,72,Fair
232674,61,62,177,70,Left,2,325,4,58,70,Fair
229192,59,68,175,65,Right,2,450,1.5,62,68,Good
236637,57,67,180,75,Right,2,325,6.7,56,72,Good
255319,66,69,177,73,Right,2,1.000.000,3.1,65,74,Good
222224,70,70,182,82,Right,2,1.300.000,4.9,67,67,Good
243737,59,65,187,80,Right,1,275,1.3,14,38,Fair
215157,72,72,176,73,Right,2,1.800.000,8.8,71,73,Good
212692,78,83,174,68,Left,4,19.000.000,24.5,82,58,Excellent
187069,65,65,164,69,Left,3,575,2.6,64,52,Good
244508,59,71,180,64,Right,2,500,1.3,58,55,Good
239038,66,73,187,65,Left,2,1.400.000,2.2,69,71,Good
231408,67,76,182,64,Right,3,2.100.000,4.7,69,66,Good
233435,62,72,188,75,Right,2,750,1.6,51,77,Fair
228279,73,80,193,90,Right,1,4.500.000,5.2,32,70,Fair
201114,70,70,178,70,Right,3,1.500.000,4.9,69,64,Good
248878,69,79,192,91,Right,2,2.600.000,7.2,58,81,Fair
256866,52,70,182,75,Right,2,180,1.3,53,54,Good
236267,70,77,182,80,Right,2,2.600.000,7.5,69,74,Fair
167397,80,80,177,72,Right,3,9.500.000,70,80,70,Excellent
239192,60,69,190,83,Right,2,450,1.7,52,74,Fair
258481,57,69,176,69,Right,3,325,1.7,45,56,Fair
220649,70,73,183,80,Right,4,1.900.000,2.9,69,68,Good
227476,77,77,187,82,Right,3,9.500.000,15.5,76,76,Good
211817,65,66,184,84,Right,2,600,1.3,54,76,Good
152523,63,63,193,87,Right,1,70,2,18,68,Fair
244158,67,70,179,72,Right,3,1.200.000,2.2,67,65,Good
229891,67,75,183,84,Right,2,2.000.000,6.8,65,70,Good
228783,62,71,178,75,Right,2,750,4.6,49,70,Fair
240662,64,65,188,78,Left,1,400,2.9,11,62,Fair
224489,69,78,187,82,Right,2,2.600.000,3.3,54,80,Fair
241970,66,67,193,93,Left,2,725,3.3,49,89,Fair
234870,74,74,166,56,Right,3,3.700.000,12,75,46,Good
254271,58,61,178,75,Right,2,220,1.3,55,60,Fair
50632,63,63,183,83,Right,2,80,1.3,44,81,Good
255899,60,72,162,52,Right,2,525,1.3,58,39,Fair
251073,58,75,173,70,Right,2,475,1.3,61,55,Good
186101,69,69,191,90,Right,2,850,3.3,59,89,Fair
216452,77,79,184,79,Right,4,12.000.000,26.5,79,82,Excellent
255933,56,74,180,83,Right,2,325,1.3,51,67,Good
248602,61,72,185,70,Left,2,575,1.3,50,72,Fair
202041,68,68,185,77,Right,4,1.100.000,2.8,70,71,Good
172316,75,75,177,74,Right,3,2.600.000,18,74,64,Good
245030,64,64,190,78,Right,2,425,2.9,63,70,Good
214195,67,68,184,77,Left,2,900,4.8,60,79,Good
186551,75,75,165,64,Right,3,3.700.000,19,70,58,Good
241073,65,75,180,72,Left,3,1.300.000,1.9,66,59,Fair
255460,53,70,180,70,Right,3,210,1.3,53,52,Fair
171490,67,67,189,78,Right,1,150,6.7,22,53,Fair
234173,66,73,178,76,Right,2,1.400.000,1.3,68,69,Good
234489,65,66,180,75,Right,3,750,3.1,67,64,Good
224870,59,60,178,82,Right,2,250,2.6,51,56,Good
239741,62,71,176,65,Right,3,800,4.5,57,42,Good
244271,73,80,184,75,Right,2,4.900.000,11,67,70,Good
255030,60,66,186,85,Right,2,325,2.1,56,69,Fair
192841,72,72,167,60,Right,4,850,8.3,77,54,Excellent
244621,79,84,190,83,Left,3,23.500.000,15.5,78,89,Excellent
214896,62,65,178,71,Right,2,475,2.3,62,64,Good
258602,69,78,183,72,Left,4,2.800.000,7.7,71,63,Excellent
206147,66,66,184,80,Right,3,775,2.7,61,73,Good
258317,55,56,193,84,Right,2,110,1.4,33,75,Fair
257518,50,57,182,80,Right,2,80,1.3,46,65,Good
194079,72,72,177,67,Right,3,2.100.000,17.5,72,61,Excellent
206517,80,83,180,68,Right,4,26.000.000,60,82,61,Excellent
192904,68,68,186,87,Right,2,700,2.9,56,82,Fair
212104,70,71,176,67,Right,3,1.500.000,9.9,69,63,Good
246759,62,69,195,83,Right,2,675,1.3,56,81,Fair
187205,71,71,172,64,Left,3,875,19,71,62,Good
258747,67,77,183,71,Right,2,1.900.000,6.1,59,59,Fair
220075,71,76,191,71,Right,3,2.200.000,18,75,79,Excellent
241566,63,71,179,72,Left,2,900,2.2,62,67,Fair
257148,59,65,190,82,Left,2,300,1.3,42,73,Fair
194429,62,62,171,76,Right,3,300,1.3,62,72,Good
255175,57,66,177,63,Right,3,325,2.6,57,51,Good
232418,61,61,190,82,Right,1,100,1.3,20,62,Fair
251136,58,69,189,80,Right,1,350,1.3,15,47,Fair
192457,63,63,190,83,Left,1,220,1.4,13,64,Fair
211378,70,72,188,70,Right,3,,,72,78,Good
213345,84,88,179,75,Right,4,54.500.000,85,87,64,Excellent
208159,70,73,189,86,Right,3,1.900.000,29,71,91,Good
221234,59,67,175,64,Right,2,425,1.9,53,57,Fair
195668,76,76,195,90,Right,1,4.500.000,15,25,72,Fair
205291,66,71,180,74,Right,3,1.200.000,1.4,68,70,Good
234935,74,74,180,76,Left,2,3.200.000,8.2,69,73,Fair
197655,81,81,196,92,Right,2,19.500.000,16.5,68,94,Fair
251566,74,85,180,69,Right,3,8.000.000,34,75,61,Good
247148,69,69,185,89,Left,2,850,6.7,65,86,Fair
212807,67,69,175,64,Right,4,1.200.000,2.8,63,58,Good
224466,60,63,181,72,Right,2,300,1.9,56,61,Good
259156,49,69,179,75,Right,2,110,1.3,41,68,Fair
208509,77,80,177,67,Right,3,11.500.000,21,73,70,Good
221664,65,70,180,77,Right,3,850,2.2,70,68,Good
235277,64,69,189,86,Right,2,725,1.6,56,78,Fair
255876,65,72,166,59,Right,3,1.300.000,3.2,65,59,Good
254764,60,60,168,65,Right,2,220,2.5,59,55,Good
256759,56,56,186,81,Right,1,90,1.6,18,56,Fair
248069,66,75,184,69,Right,3,1.700.000,6.3,67,54,Good
246974,66,75,180,73,Right,3,1.600.000,1.4,69,68,Good
224348,75,75,183,76,Right,1,2.700.000,11,35,61,Fair
244949,67,71,193,93,Right,2,1.300.000,3.1,63,92,Good
211006,65,65,177,69,Left,3,575,5.5,64,66,Good
219436,64,67,173,70,Right,3,650,1.3,58,67,Good
177285,62,62,177,71,Right,2,130,1.7,55,77,Good
253275,71,72,176,79,Right,2,1.800.000,9,72,74,Good
207428,66,66,186,74,Right,3,775,5,65,89,Good
189165,77,77,184,80,Right,3,9.500.000,38,77,71,Excellent
209965,61,61,189,85,Right,2,300,1.3,63,85,Good
216393,81,85,176,72,Right,4,33.000.000,70,83,69,Excellent
227837,62,70,183,82,Right,2,750,1.3,55,73,Fair
199866,66,66,192,84,Left,2,500,5.1,63,93,Good
224718,67,71,180,71,Right,2,1.200.000,14.5,68,71,Good
205045,66,67,190,80,Right,2,725,2.3,58,75,Fair
253625,64,64,175,68,Left,3,525,3.7,64,67,Good
251618,52,66,182,77,Right,1,140,1.3,16,39,Fair
252937,67,75,179,64,Right,3,2.000.000,6.8,69,52,Good
256974,57,70,188,82,Right,1,325,1.3,11,63,Fair
236375,58,64,177,69,Right,3,275,1.9,55,61,Fair
254949,60,61,172,70,Right,2,275,2.6,65,62,Good
243275,64,79,190,88,Right,2,1.200.000,1.3,40,84,Fair
180714,77,77,195,95,Right,1,1.600.000,12.5,21,71,Fair
223874,80,83,172,70,Right,3,24.500.000,40,82,64,Excellent
213938,72,75,182,72,Right,2,2.500.000,9.9,69,68,Fair
199535,70,70,184,80,Right,2,1.300.000,8.5,64,74,Fair
210617,79,80,182,67,Left,4,19.000.000,38,82,49,Excellent
191105,66,66,182,72,Right,2,650,2.2,60,65,Good
228691,59,63,185,70,Right,2,250,3.2,56,71,Good
252464,57,64,178,79,Right,2,300,1.6,54,60,Good
257236,62,68,196,91,Right,2,550,2.2,61,88,Good
142962,70,70,189,87,Right,1,35,4.1,32,73,Fair
193092,70,70,168,64,Right,4,1.400.000,5.6,72,34,Good
242937,67,72,170,68,Left,4,1.300.000,4.5,67,38,Good
243625,57,65,176,73,Right,2,325,1.3,58,56,Good
199165,63,63,188,83,Left,2,300,1.3,59,84,Good
258439,59,74,197,92,Right,2,425,1.3,60,80,Good
211840,69,69,194,90,Right,2,800,3.9,55,87,Good
199470,67,67,181,77,Left,4,900,4.7,66,70,Good
217097,75,75,169,62,Right,4,,,77,45,Excellent
204341,75,75,185,73,Right,2,3.200.000,10.5,47,73,Fair
257723,63,73,189,78,Right,2,900,1.5,36,67,Fair
201143,79,80,184,78,Right,2,15.000.000,24.5,77,78,Good
256831,61,83,182,72,Left,2,900,2.8,50,52,Fair
246562,70,78,176,72,Right,2,3.200.000,4.5,69,65,Good
252171,62,67,172,68,Right,3,550,2.4,63,48,Good
257689,47,53,181,77,Right,2,60,1.3,28,58,Fair
195900,65,65,184,81,Right,1,20,1.9,21,38,Fair
258086,52,68,165,62,Right,2,180,1.3,56,42,Fair
242872,54,54,184,78,Left,2,70,1.6,35,60,Fair
222273,69,69,180,70,Left,3,900,5.3,64,62,Good
246098,71,75,192,84,Right,2,2.200.000,6.6,68,84,Fair
217994,60,66,188,75,Right,1,300,1.3,18,67,Fair
198261,70,70,187,80,Left,2,900,37,73,72,Good
211143,60,61,183,75,Right,2,275,2.1,59,80,Good
247723,65,74,178,64,Right,2,1.400.000,2.9,66,39,Good
184242,67,67,177,71,Right,3,800,2.8,70,69,Good
232623,69,72,171,71,Right,3,1.700.000,4.9,67,67,Good
233931,58,65,183,80,Left,2,325,1.3,38,70,Fair
200752,74,74,185,83,Left,2,3.100.000,33,55,73,Fair
214341,64,66,189,88,Right,2,550,3.4,57,92,Good
211513,72,73,180,75,Right,4,2.500.000,18.5,71,63,Excellent
223198,75,76,185,70,Left,4,5.500.000,7.1,75,80,Excellent
198631,67,67,175,74,Right,3,900,4,68,68,Good
229595,72,78,168,64,Right,3,3.300.000,9.9,78,56,Good
177790,72,72,189,78,Right,2,1.300.000,7.9,65,84,Fair
253760,50,60,179,73,Right,2,90,1.3,35,52,Fair
252872,52,63,183,70,Right,1,140,1.3,12,50,Fair
232789,72,72,161,57,Right,3,2.200.000,8.7,72,30,Good
256562,53,64,173,72,Right,2,190,1.9,52,55,Good
200302,72,72,175,72,Left,3,1.900.000,17.5,66,68,Good
204438,67,70,185,77,Right,1,900,2,23,61,Fair
230864,64,71,180,75,Right,3,1.100.000,2.1,63,70,Good
139313,73,73,187,89,Left,3,1.000.000,44,76,69,Excellent
192816,77,78,187,80,Left,2,9.000.000,9,65,83,Fair
258655,68,73,180,75,Left,2,1.400.000,7.6,64,70,Excellent
241474,67,76,177,66,Right,3,2.100.000,3.7,68,53,Good
243449,67,73,187,73,Right,2,1.300.000,6.8,60,72,Fair
200928,63,63,190,75,Right,2,450,2.1,66,76,Good
234574,76,85,183,76,Right,3,14.500.000,49,75,74,Good
255067,59,59,183,75,Right,2,170,2.6,59,66,Good
252608,54,67,189,77,Right,2,220,1.3,38,69,Fair
225735,64,68,178,82,Right,3,750,4,61,79,Good
227708,67,68,194,90,Left,2,850,2.7,50,91,Fair
212446,69,72,172,67,Right,4,1.600.000,7.3,74,56,Excellent
215383,69,70,186,70,Left,2,1.300.000,2.9,72,67,Fair
241024,60,67,179,76,Right,2,425,1.9,52,60,Good
243019,71,82,188,80,Right,2,3.600.000,6.5,68,83,Good
190981,64,64,181,77,Right,2,550,1.4,63,68,Good
234124,60,69,186,78,Right,2,450,1.3,36,77,Fair
230167,67,67,189,85,Right,1,20,3.1,22,75,Fair
238557,64,69,188,89,Right,2,725,3,50,81,Fair
212915,65,68,189,88,Right,1,575,1.3,24,75,Fair
224574,74,80,169,63,Right,3,6.000.000,38,73,56,Excellent
259044,55,70,181,70,Right,2,275,1.3,62,45,Good
242258,58,63,175,68,Right,2,275,1.4,62,47,Good
240265,67,70,187,86,Right,3,1.300.000,5.4,67,68,Good
257959,57,64,188,78,Left,2,300,1.3,57,62,Good
186156,75,75,185,72,Right,3,4.500.000,65,67,74,Good
245437,70,83,190,79,Right,2,3.500.000,7.1,69,79,Good
